0.3,0.7408564814814814,0.7506944444444441,0.01250081704283753
0.4,0.7725462962962965,0.7800694444444448,0.009992169439969993
0.5,0.8026157407407409,0.8046064814814818,0.002552381329164734
0.6,0.8243518518518518,0.8203240740740741,-0.0043717397256013415
0.7,0.8416203703703704,0.834351851851852,-0.008225364630813775
0.8,0.8542129629629625,0.8447916666666664,-0.010833873006308477
0.3,0.589375,0.6590972222222229,0.10409587744959885
0.4,0.6053703703703702,0.6561342592592596,0.07580388993523758
0.5,0.6160416666666668,0.6572685185185189,0.061552527155511905
0.6,0.6236111111111112,0.6578472222222228,0.05098533167141557
0.7,0.6384027777777778,0.658356481481482,0.029620680888912315
0.8,0.6452314814814816,0.6591666666666671,0.020686405994484906
0.3,0.8665046296296297,0.8852777777777777,0.020138369241797703
0.4,0.892268518518518,0.9130787037037038,0.022305391374812397
0.5,0.9066435185185187,0.926527777777778,0.021168243143275124
0.6,0.9134027777777776,0.9345601851851855,0.022195809504858603
0.7,0.9171527777777775,0.9359490740740743,0.019529651884711757
0.8,0.9265277777777782,0.9418518518518519,0.015649287406311975
